step,"gamma=0.5,cap=0.5","gamma=0.1,cap=0.1","gamma=2.0,cap=1.0","gamma=0.1,cap=2.0","gamma=1.0,cap=2.0","gamma=0.1,cap=0.5","gamma=0.1,cap=1.0","gamma=2.0,cap=0.1","gamma=2.0,cap=0.5","gamma=2.0,cap=2.0","gamma=0.5,cap=2.0","gamma=0.5,cap=0.1","gamma=1.0,cap=0.1","gamma=0.5,cap=1.0","gamma=1.0,cap=1.0","gamma=1.0,cap=0.5"
940,0.9631468057632446,0.9628170728683472,0.9642287492752075,1.9999935626983643,1.9991257190704346,0.9631469249725342,0.9642093181610107,0.9628300666809082,0.9631638526916504,1.9995216131210327,1.999910831451416,0.9628215432167053,0.9628259539604187,0.9641857743263245,0.9641999006271362,0.9631542563438416
950,0.9630886316299438,0.962772011756897,0.9641385078430176,2.0000038146972656,1.999168872833252,0.9630873799324036,0.964116096496582,0.9627837538719177,0.9631036520004272,1.9994951486587524,1.99991774559021,0.9627766013145447,0.9627802968025208,0.96409010887146,0.9641073346138,0.9630953669548035
960,0.9630335569381714,0.9627289772033691,0.9640470743179321,2.000005006790161,1.9992049932479858,0.9630314111709595,0.9640210866928101,0.9627403616905212,0.9630467295646667,1.999455213546753,1.999923586845398,0.962733805179596,0.9627371430397034,0.9639924764633179,0.9640129208564758,0.9630395174026489
970,0.9629806280136108,0.9626885056495667,0.9639537334442139,2.000001907348633,1.9992378950119019,0.9629776477813721,0.9639240503311157,0.9626988768577576,0.9629925489425659,1.999456763267517,1.9999295473098755,0.9626932144165039,0.962696373462677,0.9638928771018982,0.9639167189598083,0.9629865288734436
980,0.9629302620887756,0.9626494646072388,0.9638576507568359,2.000005006790161,1.9992656707763672,0.9629269242286682,0.963824987411499,0.9626596570014954,0.9629411101341248,1.9994444847106934,1.9999327659606934,0.9626545310020447,0.9626572728157043,0.9637927412986755,0.9638186097145081,0.9629358649253845
990,0.9628821611404419,0.9626128077507019,0.963759183883667,2.0000102519989014,1.9992934465408325,0.9628781676292419,0.963726282119751,0.9626221060752869,0.9628918766975403,1.999439001083374,1.9999321699142456,0.9626174569129944,0.9626202583312988,0.9636958837509155,0.9637207984924316,0.9628874063491821
1000,0.9628366231918335,0.9625776410102844,0.9636621475219727,2.0000078678131104,1.9993219375610352,0.962832510471344,0.9636321067810059,0.9625865817070007,0.9628453254699707,1.999456524848938,1.9999324083328247,0.9625823497772217,0.9625849723815918,0.9636064171791077,0.9636282324790955,0.9628412127494812
1010,0.9627933502197266,0.962543785572052,0.9635715484619141,2.0000016689300537,1.9993467330932617,0.9627888798713684,0.9635455012321472,0.9625522494316101,0.9628008604049683,1.9994615316390991,1.9999396800994873,0.9625484943389893,0.962550699710846,0.9635254144668579,0.9635433554649353,0.9627973437309265
1020,0.9627522230148315,0.9625115990638733,0.9634897112846375,2.000002384185791,1.9993681907653809,0.9627479314804077,0.9634665250778198,0.9625195264816284,0.9627591967582703,1.999470829963684,1.999937653541565,0.962516188621521,0.9625184535980225,0.9634515643119812,0.9634661674499512,0.9627559781074524
1030,0.9627135992050171,0.9624810814857483,0.9634160399436951,1.9999884366989136,1.9993880987167358,0.9627091288566589,0.9633954167366028,0.9624884724617004,0.9627193808555603,1.9994926452636719,1.9999384880065918,0.9624857306480408,0.9624877572059631,0.963384211063385,0.9633963704109192,0.9627169370651245
1040,0.9626764059066772,0.9624513983726501,0.9633485078811646,1.999984622001648,1.9994093179702759,0.9626719951629639,0.9633302092552185,0.9624589681625366,0.962681770324707,1.9995090961456299,1.9999504089355469,0.9624559879302979,0.9624581336975098,0.9633220434188843,0.9633322954177856,0.9626795053482056
1050,0.9626408219337463,0.9624233245849609,0.9632864594459534,1.9999788999557495,1.9994277954101562,0.9626362323760986,0.9632695913314819,0.9624305367469788,0.9626457095146179,1.9995224475860596,1.9999445676803589,0.9624279737472534,0.9624298810958862,0.9632633924484253,0.9632726311683655,0.962643563747406
1060,0.9626070261001587,0.9623965620994568,0.963228702545166,1.9999678134918213,1.9994410276412964,0.9626023769378662,0.9632128477096558,0.9624032974243164,0.962611198425293,1.9995430707931519,1.9999580383300781,0.9624010920524597,0.9624028205871582,0.9632085561752319,0.9632167220115662,0.962609589099884
1070,0.9625746607780457,0.9623711705207825,0.9631741642951965,1.999966025352478,1.9994597434997559,0.9625698924064636,0.9631591439247131,0.9623774886131287,0.9625781178474426,1.9995743036270142,1.9999579191207886,0.9623755812644958,0.9623773097991943,0.9631563425064087,0.9631640315055847,0.9625769853591919
1080,0.9625431895256042,0.9623463153839111,0.9631227850914001,1.9999417066574097,1.9994760751724243,0.9625387191772461,0.9631083607673645,0.9623525142669678,0.9625465273857117,1.9995883703231812,1.9999598264694214,0.962350606918335,0.9623523354530334,0.9631071090698242,0.9631138443946838,0.9625455141067505
1090,0.962513267993927,0.962323009967804,0.9630739092826843,1.9999332427978516,1.9994908571243286,0.9625086188316345,0.963060200214386,0.9623288512229919,0.9625164270401001,1.999597191810608,1.9999550580978394,0.9623273015022278,0.9623286724090576,0.9630599617958069,0.9630662202835083,0.962515652179718
1100,0.9624847173690796,0.9623005390167236,0.9630273580551147,1.999923825263977,1.9995050430297852,0.9624800086021423,0.9630138874053955,0.9623059034347534,0.9624874591827393,1.9996436834335327,1.9999555349349976,0.9623044729232788,0.9623059630393982,0.9630147814750671,0.9630208611488342,0.962486743927002
1110,0.9624572992324829,0.9622790217399597,0.9629825949668884,1.9999054670333862,1.9995163679122925,0.9624527096748352,0.962969958782196,0.9622840881347656,0.9624598026275635,1.9996181726455688,1.9999583959579468,0.9622827768325806,0.9622841477394104,0.9629714488983154,0.9629769921302795,0.9624592661857605
1120,0.962431013584137,0.9622582793235779,0.9629397392272949,1.9998852014541626,1.9995272159576416,0.9624263048171997,0.9629276394844055,0.9622634053230286,0.962432861328125,1.9996486902236938,1.9999618530273438,0.962261974811554,0.9622633457183838,0.9629296660423279,0.9629351496696472,0.962432861328125
1130,0.9624057412147522,0.9622387290000916,0.9628987312316895,1.9998656511306763,1.9995391368865967,0.9624012112617493,0.9628866314888,0.9622432589530945,0.962407648563385,1.9996575117111206,1.9999676942825317,0.9622424244880676,0.9622436761856079,0.962889552116394,0.9628947377204895,0.9624075293540955
1140,0.9623814225196838,0.9622198343276978,0.9628588557243347,1.999837875366211,1.9995511770248413,0.96237713098526,0.9628474712371826,0.9622241854667664,0.9623830914497375,1.9996776580810547,1.9999632835388184,0.9622233510017395,0.9622246026992798,0.9628509879112244,0.9628557562828064,0.9623830914497375
1150,0.9623583555221558,0.9622018337249756,0.962820827960968,1.9998085498809814,1.999559760093689,0.9623539447784424,0.9628101587295532,0.9622058868408203,0.9623597860336304,1.999681830406189,1.9999624490737915,0.9622049927711487,0.9622069001197815,0.9628137946128845,0.9628183245658875,0.9623600244522095
1160,0.9623358845710754,0.9621847867965698,0.9627842903137207,1.9997819662094116,1.9995702505111694,0.9623317122459412,0.962774395942688,0.9621885418891907,0.9623369574546814,1.9996815919876099,1.9999655485153198,0.9621886014938354,0.9621889591217041,0.9627782106399536,0.9627823233604431,0.96233731508255
1170,0.9623143672943115,0.9621683359146118,0.9627498984336853,1.999758243560791,1.9995768070220947,0.9623103141784668,0.9627401828765869,0.9621716737747192,0.9623154401779175,1.9996877908706665,1.9999668598175049,0.962171196937561,0.9621724486351013,0.9627442955970764,0.9627480506896973,0.9623157978057861
1180,0.9622936248779297,0.9621524810791016,0.9627166390419006,1.9997119903564453,1.9995779991149902,0.9622897505760193,0.9627076983451843,0.9621562957763672,0.962294340133667,1.999714732170105,1.9999558925628662,0.962155282497406,0.962156355381012,0.9627119302749634,0.9627154469490051,0.9622951745986938
1190,0.9622737765312195,0.9621373414993286,0.9626848697662354,1.9996840953826904,1.9995858669281006,0.9622699618339539,0.9626767039299011,0.9621401429176331,0.9622744917869568,1.9998310804367065,1.9999635219573975,0.9621399641036987,0.9621409177780151,0.9626807570457458,0.962683916091919,0.9622752666473389
1200,0.9622547626495361,0.9621229767799377,0.9626545310020447,1.9996811151504517,1.9995917081832886,0.9622511267662048,0.9626466035842896,0.9621253609657288,0.9622552990913391,2.000377655029297,1.9999676942825317,0.9621254205703735,0.9621262550354004,0.9626509547233582,0.9626540541648865,0.962256133556366
1210,0.9622363448143005,0.9621086716651917,0.9626252055168152,1.9996984004974365,1.9995980262756348,0.9622328281402588,0.9626176953315735,0.9621108174324036,0.9622367024421692,2.001016139984131,1.9999618530273438,0.9621110558509827,0.9621126651763916,0.962622344493866,0.9626250267028809,0.9622376561164856
1220,0.9622187614440918,0.9620950818061829,0.9625970721244812,1.999727487564087,1.9996010065078735,0.96221524477005,0.9625901579856873,0.9620970487594604,0.9622188210487366,1.999692678451538,1.9999672174453735,0.9620972275733948,0.9620979428291321,0.9625945687294006,0.9625973701477051,0.9622199535369873
1230,0.9622019529342651,0.9620819091796875,0.9625700116157532,1.999776005744934,1.9995996952056885,0.9621986150741577,0.9625634551048279,0.9620838165283203,0.9622019529342651,1.9999632835388184,1.9999616146087646,0.9620841145515442,0.9620846509933472,0.9625679850578308,0.9625705480575562,0.9622029662132263
1240,0.9621852040290833,0.962069571018219,0.9625438451766968,1.999854564666748,1.999605655670166,0.9621822834014893,0.9625375270843506,0.9620710611343384,0.962185263633728,1.999928593635559,1.9999679327011108,0.9620712995529175,0.9620721340179443,0.9625421762466431,0.9625446796417236,0.9621866345405579
1250,0.9621694684028625,0.9620581269264221,0.9625183939933777,1.9999128580093384,1.9996109008789062,0.9621666669845581,0.9625124335289001,0.9620584845542908,0.9621692895889282,1.9999736547470093,1.9999675750732422,0.9620587229728699,0.9620594382286072,0.962517261505127,0.9625194072723389,0.9621706008911133
1260,0.9621542096138,0.9620451331138611,0.9624940752983093,1.999971628189087,1.9996155500411987,0.962151288986206,0.9624887704849243,0.962048351764679,0.9621538519859314,1.9999442100524902,1.9999597072601318,0.9620468616485596,0.9620475172996521,0.9624934196472168,0.9624955654144287,0.9621551632881165
1270,0.9621394872665405,0.9620340466499329,0.9624708294868469,2.0000221729278564,1.999622106552124,0.9621371030807495,0.9624655842781067,0.9620352387428284,0.9621389508247375,1.9999709129333496,1.9999780654907227,0.9620354771614075,0.9620360136032104,0.9624702334403992,0.9624722003936768,0.9621403813362122
1280,0.9621251225471497,0.9620229601860046,0.9624481797218323,2.0000691413879395,1.9996190071105957,0.9621226787567139,0.9624435305595398,0.9620235562324524,0.9621245265007019,1.9999208450317383,1.9999680519104004,0.9620243906974792,0.9620246887207031,0.9624480605125427,0.9624499678611755,0.9621259570121765
1290,0.9621114134788513,0.9620116949081421,0.9624263048171997,2.0001025199890137,1.9996402263641357,0.9621091485023499,0.9624218344688416,0.962012529373169,0.962110698223114,1.9999786615371704,1.999968409538269,0.9620130062103271,0.9620137810707092,0.9624263644218445,0.962428092956543,0.9621120691299438
1300,0.9620979428291321,0.9620011448860168,0.9624052047729492,2.000124454498291,1.9996484518051147,0.9620956778526306,0.9624012112617493,0.9620020389556885,0.9620971083641052,1.9999381303787231,1.9999674558639526,0.9620025753974915,0.9620030522346497,0.9624055624008179,0.9624073505401611,0.9620988368988037
1310,0.9620852470397949,0.9619913101196289,0.9623848795890808,2.0001347064971924,1.999658465385437,0.9620829224586487,0.9623810052871704,0.9619917273521423,0.9620840549468994,1.9999393224716187,1.9999831914901733,0.9619938135147095,0.9619948863983154,0.9623855352401733,0.962387204170227,0.9620857238769531
1320,0.9620722532272339,0.9619809985160828,0.9623653292655945,2.0001320838928223,1.9996782541275024,0.9620704650878906,0.9623619914054871,0.9619812965393066,0.962071418762207,1.999910831451416,1.9999663829803467,0.961982011795044,0.9619824886322021,0.9623661041259766,0.9623676538467407,0.9620729684829712
1330,0.9620603919029236,0.9619712233543396,0.9623465538024902,2.0001392364501953,1.9996896982192993,0.9620585441589355,0.962343156337738,0.9619717597961426,0.9620593190193176,1.999950885772705,1.99997079372406,0.9619723558425903,0.961972713470459,0.9623473882675171,0.9623489379882812,0.9620609879493713
1340,0.9620482325553894,0.9619647264480591,0.962327778339386,2.000112533569336,1.9997066259384155,0.9620464444160461,0.9623249769210815,0.9619619846343994,0.9620471000671387,2.0000193119049072,1.999969244003296,0.9619626998901367,0.9619631767272949,0.9623292088508606,0.9623304605484009,0.9620487689971924
1350,0.9620366096496582,0.9619523286819458,0.9623100757598877,2.0001158714294434,1.9997254610061646,0.9620352983474731,0.9623074531555176,0.9619526267051697,0.9620355367660522,1.9999924898147583,1.9999786615371704,0.9619534611701965,0.9619536995887756,0.9623113870620728,0.9623129367828369,0.9620371460914612
1360,0.9620257616043091,0.9619431495666504,0.9622931480407715,2.0001022815704346,1.9997379779815674,0.9620240926742554,0.9622907042503357,0.9619430899620056,0.9620245099067688,1.9999613761901855,1.9999752044677734,0.9619439840316772,0.9619443416595459,0.9622946977615356,0.9622961282730103,0.9620261192321777
1370,0.9620144963264465,0.9619342684745789,0.9622765183448792,2.0000901222229004,1.9997529983520508,0.9620131850242615,0.9622740149497986,0.9619343876838684,0.9620139002799988,1.99994957447052,1.9999693632125854,0.9619350433349609,0.9619353413581848,0.9622780680656433,0.9622794985771179,0.9620149731636047
1380,0.9620036482810974,0.9619255065917969,0.9622606039047241,2.000077486038208,1.9997612237930298,0.9620024561882019,0.962258517742157,0.9619256854057312,0.9620026350021362,1.9998772144317627,1.999965786933899,0.9619262218475342,0.9619265794754028,0.9622621536254883,0.9622637629508972,0.9620041847229004
1390,0.9619934558868408,0.9619172215461731,0.9622448682785034,2.000068426132202,1.9997742176055908,0.9619921445846558,0.9622431993484497,0.9619169235229492,0.9619922041893005,1.999866247177124,1.9999771118164062,0.961918294429779,0.9619234800338745,0.9622467160224915,0.9622481465339661,0.961995005607605
1400,0.961983323097229,0.9619085192680359,0.9622299075126648,2.00008225440979,1.9997872114181519,0.961982250213623,0.9622282981872559,0.9619085788726807,0.961982011795044,2.0006566047668457,1.9999711513519287,0.9619091153144836,0.9619094729423523,0.9622318744659424,0.9622333645820618,0.9619836807250977
1410,0.9619730710983276,0.9619004726409912,0.96221524477005,2.000053882598877,1.9997992515563965,0.9619733691215515,0.9622139930725098,0.9619002342224121,0.961972713470459,1.9999836683273315,1.9999765157699585,0.9619007110595703,0.961901068687439,0.9622174501419067,0.9622185230255127,0.9619735479354858
1420,0.961963415145874,0.9618921279907227,0.9622012972831726,2.0000574588775635,1.9998042583465576,0.9619625210762024,0.9622002243995667,0.9618918895721436,0.9619622230529785,2.005523443222046,1.9999873638153076,0.9618926048278809,0.9618930220603943,0.9622036814689636,0.9622048735618591,0.9619640111923218
1430,0.9619539976119995,0.9618842005729675,0.9621878862380981,2.0000457763671875,1.9998173713684082,0.9619531035423279,0.9621869921684265,0.9618842005729675,0.9619526863098145,2.012530565261841,1.9999722242355347,0.961884617805481,0.9618850946426392,0.9621899127960205,0.9621913433074951,0.9619542956352234
1440,0.9619444608688354,0.9618762135505676,0.9621745944023132,2.00005841255188,1.9998197555541992,0.9619436860084534,0.9621738791465759,0.961876392364502,0.9619431495666504,1.9943876266479492,1.9999836683273315,0.9618855118751526,0.9618768095970154,0.9621769189834595,0.9621783494949341,0.9619446992874146
1450,0.9619351029396057,0.9618686437606812,0.9621617197990417,2.0000550746917725,1.99982488155365,0.9619343280792236,0.9621611833572388,0.9618682265281677,0.9619339108467102,2.012139081954956,1.9999724626541138,0.961868941783905,0.9618691205978394,0.9621642231941223,0.9621654748916626,0.9619354009628296
1460,0.9619262218475342,0.9618669152259827,0.9621492028236389,2.000051498413086,1.999833583831787,0.9619256854057312,0.962148904800415,0.9618606567382812,0.9619263410568237,1.985467791557312,1.999983310699463,0.9618610739707947,0.9618614912033081,0.9621517062187195,0.9621528387069702,0.9619265198707581
1470,0.9619170427322388,0.9618533253669739,0.9621372222900391,2.0000357627868652,1.9998379945755005,0.9619166254997253,0.9621369242668152,0.9618532061576843,0.9619160890579224,1.9724034070968628,1.9999691247940063,0.9618598818778992,0.9618539810180664,0.9621396660804749,0.9621409177780151,0.9619189500808716
1480,0.9619094729423523,0.961845874786377,0.9621252417564392,2.0000016689300537,1.9998481273651123,0.9619080424308777,0.9621254205703735,0.9618457555770874,0.9619072079658508,1.9891332387924194,1.99996018409729,0.9618462324142456,0.9618485569953918,0.9621281027793884,0.9621290564537048,0.9619088172912598
1490,0.961899995803833,0.9618386030197144,0.9621137976646423,2.0000381469726562,1.999852180480957,0.9618993997573853,0.9621140956878662,0.96183842420578,0.961898684501648,2.0045759677886963,1.9999650716781616,0.9618387818336487,0.9618391394615173,0.9621166586875916,0.9621176719665527,0.9619002342224121
1500,0.9618914723396301,0.9618439674377441,0.9621027708053589,2.0000264644622803,1.999858021736145,0.9618909358978271,0.9621032476425171,0.9618312120437622,0.9618902802467346,2.0070996284484863,1.999967336654663,0.9618316888809204,0.9618319272994995,0.9621055126190186,0.9621065258979797,0.961891770362854
1510,0.9618831872940063,0.9618242979049683,0.9620921015739441,2.0000064373016357,1.9998570680618286,0.9618825912475586,0.9620926976203918,0.9618238210678101,0.9618819355964661,2.026506185531616,1.9999794960021973,0.9618241786956787,0.9618247151374817,0.9620949625968933,0.9620958566665649,0.9618834257125854
1520,0.9618749022483826,0.9618173837661743,0.9620813131332397,2.0000293254852295,1.9998681545257568,0.9618746638298035,0.9620820879936218,0.9618173241615295,0.9618739485740662,1.9882333278656006,1.9999908208847046,0.9618174433708191,0.961817741394043,0.9620842337608337,0.9620850682258606,0.9618750214576721
1530,0.9618666172027588,0.9618104100227356,0.9620710611343384,2.0000240802764893,1.9998717308044434,0.9618661999702454,0.9620720148086548,0.9618098735809326,0.9618654847145081,2.0240492820739746,1.9999698400497437,0.9618103504180908,0.9618107676506042,0.9620739817619324,0.9620751142501831,0.9618671536445618
1540,0.9618592858314514,0.9618034958839417,0.9620609283447266,1.9999897480010986,1.9998725652694702,0.9618584513664246,0.962061882019043,0.9618029594421387,0.9618577361106873,1.9778940677642822,1.9999786615371704,0.9618033170700073,0.9618044495582581,0.962064266204834,0.9620647430419922,0.9618642330169678
1550,0.9618508815765381,0.9617965221405029,0.9620510339736938,2.0000009536743164,1.9998804330825806,0.9618505239486694,0.9620522260665894,0.9617960453033447,0.9618580937385559,2.014784812927246,1.9999860525131226,0.9617967009544373,0.9617967009544373,0.9620541930198669,0.9620551466941833,0.9618511199951172
1560,0.9618435502052307,0.9617900252342224,0.9620417356491089,2.0000405311584473,1.999882459640503,0.9618445634841919,0.9620428681373596,0.9642547965049744,0.9618424773216248,2.027937650680542,1.9999825954437256,0.9617899060249329,0.9617900848388672,0.9620448350906372,0.9620455503463745,0.9618430733680725
1570,0.9618352651596069,0.9617834687232971,0.9620320796966553,2.0000805854797363,1.9998940229415894,0.9618352055549622,0.9620336294174194,0.964006781578064,0.9618343114852905,2.010162353515625,1.9999711513519287,0.9617832899093628,0.9618050456047058,0.9620352387428284,0.9620359539985657,0.961835503578186
1580,0.9618277549743652,0.9617767333984375,0.9620227813720703,2.000016212463379,1.9998890161514282,0.9618277549743652,0.9620243906974792,0.962938129901886,0.9618268609046936,1.9844963550567627,1.9999464750289917,0.9617763161659241,0.9617817997932434,0.9620260000228882,0.9620267748832703,0.9618278741836548
1590,0.9618200063705444,0.9617704749107361,0.9620139002799988,1.9999793767929077,1.999903678894043,0.9618200659751892,0.9620155096054077,0.9626613855361938,0.9618192315101624,1.9703741073608398,1.9999744892120361,0.9619885683059692,0.96177077293396,0.9620172381401062,0.9620177149772644,0.9618212580680847
1600,0.9618128538131714,0.9617637991905212,0.9620054364204407,1.9999977350234985,1.9999110698699951,0.9618127942085266,0.9620071053504944,0.9624981880187988,0.9618120789527893,1.9720985889434814,1.999982237815857,0.9617648720741272,0.9617642164230347,0.962008535861969,0.9620092511177063,0.9618130326271057
1610,0.9618054032325745,0.9617583155632019,0.9619965553283691,1.999965786933899,1.9999024868011475,0.9618055820465088,0.9619985222816467,0.9623839259147644,0.9618045687675476,1.9898457527160645,1.9999839067459106,0.9617573618888855,0.9617577791213989,0.961999773979187,0.9620003700256348,0.9618058204650879
1620,0.961797833442688,0.9617509245872498,0.9619880318641663,2.000014066696167,1.999908447265625,0.9617980718612671,0.9619898200035095,0.9622976183891296,0.9617971181869507,2.013417959213257,1.99997079372406,0.9617511034011841,0.9617515802383423,0.9619910717010498,0.9619917273521423,0.9617984890937805
1630,0.9617919325828552,0.9617447257041931,0.9619797468185425,2.000040292739868,1.999910831451416,0.9617908000946045,0.9619816541671753,0.9622297286987305,0.9617904424667358,2.0285189151763916,1.9999984502792358,0.9617449045181274,0.9617452025413513,0.9619827270507812,0.9619836211204529,0.9617912173271179
1640,0.9617847800254822,0.9617384672164917,0.9619715213775635,2.000021457672119,1.9999116659164429,0.9617848992347717,0.9619734883308411,0.9621738791465759,0.9617829322814941,2.031355381011963,1.999995470046997,0.9617387056350708,0.9617390036582947,0.9619746208190918,0.9619752764701843,0.9617838859558105
1650,0.9617767333984375,0.9617322087287903,0.9619638919830322,1.9999569654464722,1.9999111890792847,0.9617767333984375,0.9619657397270203,0.9621272683143616,0.9617759585380554,2.0158448219299316,1.999964714050293,0.9617323875427246,0.9617326855659485,0.9619669318199158,0.9619672894477844,0.961776852607727
1660,0.9617695808410645,0.9617261290550232,0.9619554877281189,1.99998939037323,1.9999123811721802,0.9617696404457092,0.961957573890686,0.9620877504348755,0.9617688655853271,1.991424798965454,1.999968409538269,0.9617264270782471,0.961726725101471,0.961958646774292,0.961959719657898,0.961769700050354
1670,0.9617628455162048,0.9617201089859009,0.9619477391242981,2.000056505203247,1.9999200105667114,0.9617628455162048,0.9619500041007996,0.9620534181594849,0.9617636799812317,1.9754406213760376,1.999983310699463,0.9617205262184143,0.9617205858230591,0.9619507193565369,0.9619513154029846,0.9617628455162048
1680,0.9617559313774109,0.9617138504981995,0.9619401097297668,2.0000557899475098,1.9999219179153442,0.9617602825164795,0.9619423747062683,0.9620233178138733,0.9617555141448975,1.9652141332626343,1.9999674558639526,0.9617142677307129,0.9617144465446472,0.9619470238685608,0.9619438648223877,0.9617559313774109
1690,0.9617491364479065,0.9617079496383667,0.961932361125946,1.999975562095642,1.9999216794967651,0.9617491960525513,0.9619350433349609,0.9619966149330139,0.9617486000061035,1.9744576215744019,1.9999988079071045,0.9617084264755249,0.9617087244987488,0.9619354605674744,0.9619408249855042,0.9617491960525513
1700,0.9617424607276917,0.9617021083831787,0.9619249105453491,2.000131130218506,1.9999167919158936,0.9617424011230469,0.9619272351264954,0.9619730710983276,0.9617419838905334,1.9982630014419556,1.9999862909317017,0.9617026448249817,0.961702823638916,0.9619279503822327,0.9619284868240356,0.9617429375648499
1710,0.961735725402832,0.9616965055465698,0.9619185328483582,2.0086536407470703,1.99992835521698,0.961735725402832,0.9619197845458984,0.9619514346122742,0.9617352485656738,2.020495653152466,2.00002121925354,0.961696982383728,0.9616971015930176,0.9619206190109253,0.961921215057373,0.9617356061935425
1720,0.9617289304733276,0.9616901874542236,0.9619104862213135,1.9996848106384277,1.9999316930770874,0.9617289900779724,0.9619128704071045,0.9619318842887878,0.961728572845459,2.0332577228546143,1.9999796152114868,0.9616909027099609,0.96169114112854,0.9619134664535522,0.9619139432907104,0.9617288708686829
1730,0.9617224931716919,0.9616845846176147,0.9619031548500061,2.003432512283325,1.99992835521698,0.9617226123809814,0.9619055986404419,0.9619141221046448,0.9617220163345337,2.0344929695129395,1.999995470046997,0.961685061454773,0.9616852402687073,0.9619061350822449,0.9619066715240479,0.9617223143577576
1740,0.9617158770561218,0.9616789221763611,0.9618961811065674,2.001962184906006,1.9999397993087769,0.9617160558700562,0.9618986248970032,0.9618979692459106,0.9617157578468323,2.013829469680786,1.9999885559082031,0.9616794586181641,0.9616795778274536,0.9618989825248718,0.9618996977806091,0.9777695536613464
1750,0.9617092609405518,0.9616777300834656,0.9618890881538391,2.028635263442993,1.9999371767044067,0.961709201335907,0.961891770362854,0.9618828296661377,0.9617091417312622,1.9872148036956787,1.999984622001648,0.9616735577583313,0.9616737961769104,0.9618920087814331,0.9618926048278809,0.963226854801178
1760,0.9617031812667847,0.9616677761077881,0.9618825912475586,1.993446707725525,1.9999338388442993,0.9617030024528503,0.9618852734565735,0.961868941783905,0.9617030620574951,1.9688800573349,1.9999728202819824,0.9616679549217224,0.9616681933403015,0.9618858695030212,0.961892306804657,0.9627557992935181
1770,0.9616965651512146,0.9616619944572449,0.9618754386901855,1.9960917234420776,1.99993896484375,0.9616967439651489,0.9618780016899109,0.9618558287620544,0.9616966247558594,1.9623043537139893,2.0000038146972656,0.9616626501083374,0.9616628289222717,0.9618781805038452,0.961878776550293,0.9625537991523743
1780,0.9616900682449341,0.9616565704345703,0.9618687033653259,1.9881389141082764,1.9999407529830933,0.9616905450820923,0.9618712663650513,0.9618439078330994,0.9616901874542236,1.982056975364685,1.9999773502349854,0.9616571664810181,0.9616573452949524,0.961871325969696,0.9618721008300781,0.9624213576316833
1790,0.9616840481758118,0.9616511464118958,0.9618620276451111,1.9889626502990723,1.9999374151229858,0.961683988571167,0.961864709854126,0.9618325233459473,0.9616841077804565,2.007633686065674,1.9999326467514038,0.9616518020629883,0.9616518616676331,0.961864709854126,0.9618651866912842,0.9623242616653442
1800,0.9616775512695312,0.9616466164588928,0.9618551731109619,1.9985371828079224,1.9999481439590454,0.9616777896881104,0.9618580341339111,0.9618220329284668,0.9616776704788208,2.0266966819763184,2.0000033378601074,0.9616461992263794,0.9616461396217346,0.9618580341339111,0.9618585109710693,0.9622489809989929
1810,0.9616714119911194,0.9760760068893433,0.96184903383255,1.9893492460250854,1.9999464750289917,0.9616715908050537,0.9618515968322754,0.9618121385574341,0.9616715312004089,2.0382766723632812,1.999953269958496,0.9616409540176392,0.9616409540176392,0.9618532657623291,0.9618562459945679,0.9621882438659668
1820,0.9616682529449463,0.9649127125740051,0.9618691802024841,1.9847419261932373,1.9999586343765259,0.9616654515266418,0.9618448615074158,0.9618024230003357,0.9616655111312866,2.0230135917663574,1.999983549118042,0.9616357088088989,0.9616357684135437,0.9618450999259949,0.9618455767631531,0.9621375203132629
1830,0.96165931224823,0.9639226794242859,0.9618361592292786,2.021592140197754,1.9999555349349976,0.9616597294807434,0.9618385434150696,0.9617937803268433,0.9616594910621643,1.992676019668579,1.999942421913147,0.9616302251815796,0.9616303443908691,0.96183842420578,0.9618389010429382,0.9620944857597351
1840,0.9616533517837524,0.9634726643562317,0.9618296027183533,2.0104315280914307,1.9999455213546753,0.9616535902023315,0.9618320465087891,0.9617853760719299,0.9616537094116211,1.9667086601257324,2.0000243186950684,0.9616250991821289,0.961625874042511,0.9618319272994995,0.9618325233459473,0.9620578289031982
1850,0.9616473317146301,0.9631944894790649,0.9618234038352966,2.012359619140625,1.9999555349349976,0.9616474509239197,0.9618257880210876,0.9617774486541748,0.9616475105285645,1.9620658159255981,2.0000381469726562,0.961620032787323,0.9616202712059021,0.9618257880210876,0.9618261456489563,0.9620252847671509
1860,0.9616413116455078,0.9629994630813599,0.9618170857429504,2.025728940963745,1.9999430179595947,0.9616416692733765,0.9618197083473206,0.961769700050354,0.9616417288780212,1.9921157360076904,1.9859143495559692,0.9616180658340454,0.9616149067878723,0.9618198275566101,0.9618202447891235,0.9619966745376587
1870,1.0083121061325073,0.9628520011901855,0.9618108868598938,2.0241153240203857,1.9999507665634155,0.9616358876228333,0.9618131518363953,0.9617623686790466,0.9616360068321228,2.0267183780670166,2.002061605453491,0.9616098999977112,0.961609959602356,0.9618132710456848,0.9618136286735535,0.9619714021682739
1880,0.9657004475593567,0.9627354145050049,0.9618086814880371,2.012634038925171,1.9999544620513916,0.9645596146583557,0.9618073105812073,0.9617552161216736,0.96163010597229,2.0683999061584473,2.0004520416259766,0.9616047739982605,0.96160489320755,0.9618070125579834,0.9618081450462341,0.9619484543800354
