step,"gamma=0.5,cap=0.5","gamma=0.1,cap=0.1","gamma=2.0,cap=1.0","gamma=0.1,cap=2.0","gamma=1.0,cap=2.0","gamma=0.1,cap=0.5","gamma=0.1,cap=1.0","gamma=2.0,cap=0.1","gamma=2.0,cap=0.5","gamma=2.0,cap=2.0","gamma=0.5,cap=2.0","gamma=0.5,cap=0.1","gamma=1.0,cap=0.1","gamma=0.5,cap=1.0","gamma=1.0,cap=1.0","gamma=1.0,cap=0.5"
300,0.6559355854988098,0.6651396751403809,0.6896159648895264,0.6650521159172058,0.6486287713050842,0.6651291251182556,0.6651114225387573,0.6896687746047974,0.6896474361419678,0.6895231604576111,0.655849039554596,0.6559484004974365,0.6487317681312561,0.6559153199195862,0.6486977338790894,0.6487188935279846
310,0.654570460319519,0.6646925806999207,0.6899412870407104,0.6646074652671814,0.6466596722602844,0.6646828055381775,0.6646662354469299,0.6899959444999695,0.6899739503860474,0.6898446083068848,0.6544842720031738,0.6545827984809875,0.6467618346214294,0.6545504927635193,0.6467287540435791,0.6467492580413818
320,0.653230607509613,0.6642852425575256,0.6902248859405518,0.6642026305198669,0.6446903944015503,0.664276123046875,0.6642605662345886,0.6902815103530884,0.6902588605880737,0.6901241540908813,0.6531447768211365,0.6532426476478577,0.6447920203208923,0.6532111763954163,0.6447597742080688,0.6447798013687134
330,0.6519177556037903,0.6639154553413391,0.6904704570770264,0.6638357639312744,0.6427236199378967,0.6639072299003601,0.6638925075531006,0.6905293464660645,0.6905056238174438,0.6903651356697083,0.651832103729248,0.6519291400909424,0.6428239345550537,0.6518988013267517,0.6427932381629944,0.6428126096725464
340,0.6506330966949463,0.6635812520980835,0.6906810998916626,0.6635041832923889,0.6407606601715088,0.6635735630989075,0.6635600328445435,0.6907424330711365,0.6907180547714233,0.6905710697174072,0.6505476832389832,0.6506438255310059,0.6408601999282837,0.6506147980690002,0.6408304572105408,0.640849232673645
350,0.6493778824806213,0.66327965259552,0.6908613443374634,0.6632059812545776,0.6388037800788879,0.66327303647995,0.6632605791091919,0.690924882888794,0.690899670124054,0.6907457709312439,0.6492928862571716,0.6493878364562988,0.638901948928833,0.6493598818778992,0.6388737559318542,0.6388918161392212
360,0.6481528282165527,0.6630087494850159,0.6910139322280884,0.6629385352134705,0.6368553042411804,0.6630034446716309,0.6629921197891235,0.6910800337791443,0.6910537481307983,0.6908925175666809,0.6480686068534851,0.6481620073318481,0.6369515657424927,0.6481359004974365,0.6369251608848572,0.6369423866271973
370,0.6469590663909912,0.6627655029296875,0.6911416053771973,0.6626995205879211,0.6349161863327026,0.6627617478370667,0.6627515554428101,0.6912099719047546,0.6911831498146057,0.691013753414154,0.64687579870224,0.6469665169715881,0.6350100040435791,0.6469430923461914,0.6349863409996033,0.6350025534629822
380,0.6457972526550293,0.6625463962554932,0.691246509552002,0.6624866127967834,0.6329888105392456,0.6625458598136902,0.662537157535553,0.691316545009613,0.6912893056869507,0.6911114454269409,0.6457152366638184,0.6458017230033875,0.6330782175064087,0.6457826495170593,0.6330586671829224,0.6330734491348267
390,0.6446671485900879,0.662270188331604,0.6913294196128845,0.6622976064682007,0.6310743093490601,0.6623535752296448,0.6623469591140747,0.6914011240005493,0.6913740038871765,0.6911869645118713,0.6445873975753784,0.6446589231491089,0.6311523914337158,0.6446542739868164,0.6311434507369995,0.6311566233634949
400,0.6435688138008118,0.6620047688484192,0.6913921236991882,0.6621306538581848,0.6291741728782654,0.6621816158294678,0.6621782779693604,0.6914587020874023,0.691437840461731,0.6912412643432617,0.6434926986694336,0.6433101892471313,0.6289619207382202,0.6435593962669373,0.6292428970336914,0.6292527318000793
410,0.6424946188926697,0.6619294285774231,0.6914337873458862,0.6619833707809448,0.627289354801178,0.6619628667831421,0.6620293855667114,0.6912974119186401,0.6914803981781006,0.6912737488746643,0.6424316763877869,0.642323911190033,0.6271565556526184,0.6424973607063293,0.6273573040962219,0.6273581981658936
420,0.6412100195884705,0.6618302464485168,0.6914526224136353,0.6618539690971375,0.6254215836524963,0.6617203950881958,0.6618978977203369,0.6913176774978638,0.6914970874786377,0.6912827491760254,0.6414042115211487,0.6413522362709045,0.6253570914268494,0.6414688229560852,0.62548828125,0.6252081990242004
430,0.6402847170829773,0.6617379188537598,0.6914440393447876,0.6617408990859985,0.6235716342926025,0.6616764068603516,0.6617818474769592,0.6913607120513916,0.6913227438926697,0.69126296043396,0.6404105424880981,0.6403951048851013,0.6235482692718506,0.6404727697372437,0.6236362457275391,0.6234188079833984
440,0.6393824815750122,0.6616542935371399,0.6913991570472717,0.6616424322128296,0.6217408180236816,0.6616086959838867,0.6616751551628113,0.6913530230522156,0.6912087798118591,0.691205620765686,0.6394505500793457,0.6394610404968262,0.621746301651001,0.6395074129104614,0.6218007206916809,0.6216593980789185
450,0.6384932994842529,0.6615798473358154,0.6913061141967773,0.661556601524353,0.6199299097061157,0.6615443229675293,0.6614202857017517,0.6912872791290283,0.6911664605140686,0.6910980939865112,0.6385241150856018,0.6385539174079895,0.6199564337730408,0.6385215520858765,0.6199657320976257,0.619890034198761
460,0.6376270651817322,0.6615146994590759,0.691187858581543,0.6614823341369629,0.618139922618866,0.6614855527877808,0.6613751649856567,0.6911967992782593,0.6910947561264038,0.6909648776054382,0.6376311182975769,0.6376754641532898,0.6181826591491699,0.6374387741088867,0.617928147315979,0.6181297898292542
470,0.6367873549461365,0.6614580154418945,0.690975546836853,0.6614182591438293,0.6163713335990906,0.6614336371421814,0.6613559126853943,0.6911819577217102,0.6910961866378784,0.6909211874008179,0.6367714405059814,0.6368269920349121,0.616426944732666,0.6366544961929321,0.6162340641021729,0.6163839101791382
480,0.6359756588935852,0.6614089608192444,0.6907846331596375,0.6613631844520569,0.6146253347396851,0.6613879799842834,0.6613266468048096,0.691073477268219,0.6910006403923035,0.6908025145530701,0.6359442472457886,0.6360092759132385,0.6146910786628723,0.635871946811676,0.6145404577255249,0.6146547794342041
490,0.6351931095123291,0.6613667607307434,0.6905491948127747,0.6613157987594604,0.6129023432731628,0.6613485813140869,0.6612984538078308,0.6908003687858582,0.6907361745834351,0.6905090808868408,0.6351494789123535,0.6352224946022034,0.6129767298698425,0.6351091861724854,0.6128532290458679,0.6129451394081116
500,0.6344403028488159,0.6613317131996155,0.6902821063995361,0.6612758040428162,0.6112028360366821,0.6613147854804993,0.6612725853919983,0.6905009746551514,0.6904428005218506,0.6901841759681702,0.6343864798545837,0.6344667673110962,0.6112853288650513,0.6343706250190735,0.6111809015274048,0.6112565994262695
510,0.6337170600891113,0.6613019704818726,0.6900597810745239,0.6612415313720703,0.6095276474952698,0.6612860560417175,0.6612493991851807,0.6902490854263306,0.6901969909667969,0.6899194717407227,0.6336549520492554,0.6337416768074036,0.6096175909042358,0.6336578130722046,0.6095263957977295,0.609591007232666
520,0.6330235600471497,0.6612774729728699,0.6897685527801514,0.6612125635147095,0.6078771948814392,0.6612623929977417,0.6612297296524048,0.6899313926696777,0.6898852586746216,0.6896033883094788,0.6329540014266968,0.6330470442771912,0.6079743504524231,0.6329717040061951,0.6078925728797913,0.6079487800598145
530,0.6323596835136414,0.6612574458122253,0.6893998980522156,0.6611881852149963,0.6062517762184143,0.6612427234649658,0.6612132787704468,0.6895422339439392,0.6895009279251099,0.6892159581184387,0.6322831511497498,0.6323822736740112,0.6063559055328369,0.6323130130767822,0.606280505657196,0.6063311100006104
540,0.6317246556282043,0.661241352558136,0.6890005469322205,0.661167562007904,0.6046514511108398,0.6612268686294556,0.6611995697021484,0.689126193523407,0.689089298248291,0.688801109790802,0.6316415071487427,0.6317468285560608,0.604762613773346,0.6316819190979004,0.604691743850708,0.6047384142875671
550,0.6311183571815491,0.661228358745575,0.6885465383529663,0.6611503958702087,0.6030769944190979,0.6612144708633423,0.6611881852149963,0.6886602640151978,0.6886262893676758,0.6883298754692078,0.6310285925865173,0.6311400532722473,0.6031949520111084,0.6310779452323914,0.6031274199485779,0.6031714081764221
560,0.6305397152900696,0.661217987537384,0.6880608797073364,0.6611360907554626,0.601528525352478,0.6612045764923096,0.6611793041229248,0.6881649494171143,0.688133716583252,0.6878252625465393,0.6304435729980469,0.6305608153343201,0.6016532182693481,0.6305009722709656,0.6015876531600952,0.6016302108764648
570,0.6299880743026733,0.6612098813056946,0.6875492334365845,0.6611239314079285,0.6000062227249146,0.6611969470977783,0.6611722707748413,0.6876451373100281,0.6876164078712463,0.6872910261154175,0.6298856139183044,0.6300086379051208,0.6001376509666443,0.6299502849578857,0.6000735759735107,0.6001151204109192
580,0.6294626593589783,0.6612036824226379,0.6870211958885193,0.6611135005950928,0.5985100865364075,0.6611915230751038,0.6611673831939697,0.6871105432510376,0.6870839595794678,0.6867349147796631,0.6293535828590393,0.6294828057289124,0.5986481308937073,0.6294253468513489,0.5985857248306274,0.5986263751983643
590,0.6289627552032471,0.6611992120742798,0.6864818334579468,0.6611050367355347,0.5970402359962463,0.6611877083778381,0.6611639857292175,0.6865652203559875,0.6865406036376953,0.6861559748649597,0.6288471221923828,0.6289823055267334,0.5971853733062744,0.628926157951355,0.5971239805221558,0.5971640348434448
600,0.628487765789032,0.6611957550048828,0.6859287023544312,0.6610975861549377,0.5955970287322998,0.661185085773468,0.6611618399620056,0.6860077381134033,0.68598473072052,0.6855376958847046,0.6283653378486633,0.6285067796707153,0.5957492589950562,0.6284515857696533,0.5956888794898987,0.5957285165786743
610,0.6280364394187927,0.6611933708190918,0.6853667497634888,0.6610907316207886,0.5941798090934753,0.6611835956573486,0.6611610054969788,0.6854419112205505,0.6854202151298523,0.6848494410514832,0.6279066205024719,0.628055214881897,0.5943402647972107,0.6280008554458618,0.5942806601524353,0.5943193435668945
