step,"gamma=0.5,cap=0.5","gamma=0.1,cap=0.1","gamma=2.0,cap=1.0","gamma=0.1,cap=2.0","gamma=1.0,cap=2.0","gamma=0.1,cap=0.5","gamma=0.1,cap=1.0","gamma=2.0,cap=0.1","gamma=2.0,cap=0.5","gamma=2.0,cap=2.0","gamma=0.5,cap=2.0","gamma=0.5,cap=0.1","gamma=1.0,cap=0.1","gamma=0.5,cap=1.0","gamma=1.0,cap=1.0","gamma=1.0,cap=0.5"
470,0.5021396279335022,0.494893878698349,0.9245569705963135,1.662947416305542,1.0450513362884521,0.4994036853313446,0.7087951302528381,0.5654968023300171,0.6608123183250427,2.878678321838379,1.0399155616760254,0.5016409754753113,0.9069287776947021,0.7481010556221008,0.9077116847038269,0.906982958316803
480,0.5021069645881653,0.494861900806427,0.9953728914260864,1.6687997579574585,1.0454522371292114,0.49937140941619873,0.5684294700622559,0.5706352591514587,0.6927264332771301,2.7043426036834717,1.0403993129730225,0.5016148686408997,0.9069220423698425,0.7523087859153748,0.9076923131942749,0.9069730043411255
490,0.5020753145217896,0.49483227729797363,1.0008457899093628,1.6751209497451782,1.0458532571792603,0.49934056401252747,0.3229174017906189,0.5562626719474792,0.7614795565605164,2.4062705039978027,1.0408849716186523,0.5015909671783447,0.9069157838821411,0.7569180727005005,0.9076746106147766,0.9069638252258301
500,0.5020446181297302,0.49480482935905457,0.9165677428245544,1.6819572448730469,1.0462548732757568,0.4993109703063965,1.199371337890625,0.5643178224563599,0.6900842189788818,2.0717709064483643,1.0413739681243896,0.5015691518783569,0.9069100618362427,0.7619854211807251,0.9076582789421082,0.9069555401802063
510,0.5020148158073425,0.4947795569896698,0.9935723543167114,1.689346194267273,1.0466585159301758,0.4992824196815491,1.1971914768218994,0.5584160089492798,0.6876700520515442,1.782667636871338,1.0418674945831299,0.5015493035316467,0.9069046974182129,0.7675696611404419,0.9076433181762695,0.9069477319717407
520,0.5019858479499817,0.4947563409805298,0.9992508292198181,1.6973206996917725,1.0470643043518066,0.49925506114959717,1.1967823505401611,0.5532198548316956,0.6770648956298828,1.5769481658935547,1.042366623878479,0.5015311241149902,0.906899631023407,0.7737473845481873,0.9076300859451294,0.9069406390190125
530,0.5019578337669373,0.49473491311073303,0.978330671787262,1.7059037685394287,1.0474735498428345,0.49922874569892883,1.1965769529342651,0.5576708912849426,0.6796430349349976,1.3916897773742676,1.0428723096847534,0.5015145540237427,0.9068949818611145,0.7805910110473633,0.907618522644043,0.9069340229034424
540,0.5019305944442749,0.49471530318260193,0.9238807559013367,1.7151203155517578,1.0478869676589966,0.4992034137248993,1.196444034576416,0.5486753582954407,0.6792976260185242,1.2550880908966064,1.0433861017227173,0.5014994740486145,0.9068905711174011,0.7882010340690613,0.9076087474822998,0.906927764415741
550,0.5019041895866394,0.4946972131729126,0.9197622537612915,1.7249773740768433,1.0483049154281616,0.4991789758205414,1.1963474750518799,0.5512004494667053,0.6613405346870422,1.1625715494155884,1.0439088344573975,0.5014855861663818,0.9068863391876221,0.7966822981834412,0.9076011776924133,0.906921923160553
560,0.501878559589386,0.4946805238723755,0.9178394675254822,1.7354989051818848,1.048728346824646,0.4991554617881775,1.1962729692459106,0.5466309189796448,0.780023455619812,1.1488524675369263,1.0444419384002686,0.5014728307723999,0.9068825244903564,0.8061667680740356,0.9075965881347656,0.9069164991378784
570,0.5018538236618042,0.4946652054786682,0.9333117604255676,1.7466782331466675,1.0491584539413452,0.4991327226161957,1.1962122917175293,0.5417335629463196,0.7071343064308167,1.1391633749008179,1.0449868440628052,0.5014609694480896,0.9068787693977356,0.8168082237243652,0.9075961709022522,0.9069115519523621
580,0.501829981803894,0.4946509897708893,1.0031988620758057,1.7585179805755615,1.0495953559875488,0.4991109371185303,1.1961610317230225,0.5407297015190125,0.7303483486175537,1.2557874917984009,1.0455446243286133,0.5014500617980957,0.9068752527236938,0.8287796974182129,0.9076024889945984,0.90690678358078
